2002-08-29,1036.88
2002-08-30,1043.38
2002-09-02,1047.41
2002-09-03,1043.27
2002-09-04,1045.82
2002-09-05,1042.38
2002-09-06,1036.74
2002-09-09,1033.00
2002-09-10,1026.49
2002-09-11,1017.27
2002-09-12,1018.91
2002-09-13,1008.79
2002-09-16,1010.69
2002-09-17,1010.77
2002-09-18,1004.70
2002-09-19,1010.17
2002-09-20,1021.95
2002-09-23,1021.98
2002-09-24,1027.79
2002-09-25,1031.50
2002-09-26,1034.60
2002-09-27,1043.08
2002-09-30,1043.40
2002-10-01,1032.29
2002-10-02,1031.10
2002-10-03,1028.07
2002-10-04,1025.61
2002-10-07,1030.23
2002-10-08,1032.92
2002-10-09,1031.69
2002-10-11,1032.75
2002-10-14,1039.82
2002-10-15,1041.76
2002-10-16,1047.53
2002-10-17,1053.64
2002-10-18,1053.78
2002-10-22,1053.51
2002-10-23,1056.80
2002-10-24,1061.07
2002-10-25,1064.86
2002-10-28,1072.34
2002-10-29,1075.66
2002-10-30,1087.50
2002-10-31,1116.36
2002-11-01,1118.44
2002-11-04,1134.49
2002-11-05,1149.46
2002-11-06,1171.67
2002-11-07,1180.15
2002-11-08,1197.86
2002-11-11,1220.79
2002-11-12,1230.73
2002-11-13,1234.87
2002-11-14,1249.25
2002-11-15,1239.36
2002-11-18,1219.38
2002-11-19,1199.45
2002-11-20,1187.46
2002-11-21,1175.19
2002-11-22,1166.01
2002-11-25,1153.61
2002-11-26,1149.67
2002-11-27,1141.62
2002-11-28,1148.33
2002-11-29,1161.12
2002-12-02,1156.59
2002-12-03,1159.71
2002-12-04,1162.93
2002-12-05,1167.18
2002-12-09,1165.92
2002-12-10,1178.70
2002-12-11,1199.87
2002-12-13,1225.95
2002-12-16,1242.98
2002-12-17,1256.53
2002-12-18,1270.95
2002-12-19,1270.67
2002-12-20,1279.09
2002-12-23,1298.50
2002-12-24,1298.86
2002-12-30,1317.45
2002-12-31,1362.85
2003-01-10,1572.12
2003-01-13,1578.21
2003-01-14,1551.06
2003-01-15,1550.88
2003-01-16,1509.43
2003-01-17,1488.59
2003-01-20,1507.11
2003-01-21,1518.92
2003-01-22,1546.19
2003-01-23,1551.63
2003-01-24,1554.07
2003-01-27,1560.51
2003-01-28,1559.79
2003-01-29,1565.07
2003-01-30,1568.62
2003-01-31,1510.63
2003-02-03,1511.59
2003-02-04,1522.99
2003-02-05,1530.93
2003-02-06,1528.68
2003-02-07,1536.75
2003-02-10,1535.51
2003-02-11,1537.67
2003-02-12,1527.96
2003-02-13,1519.94
2003-02-14,1520.16
2003-02-17,1519.69
2003-02-18,1518.86
2003-02-19,1510.95
2003-02-20,1510.07
2003-02-21,1507.96
2003-02-24,1517.16
2003-02-25,1510.85
2003-02-26,1534.46
2003-02-27,1537.42
2003-02-28,1557.74
2003-03-03,1540.84
2003-03-04,1538.27
2003-03-05,1550.80
2003-03-06,1546.73
2003-03-07,1549.68
2003-03-10,1569.03
2003-03-11,1600.73
2003-03-12,1601.57
2003-03-13,1601.25
2003-03-14,1542.73
2003-03-15,1542.73
2003-03-17,1559.28
2003-03-18,1560.29
2003-03-19,1566.96
2003-03-20,1565.47
2003-03-21,1564.20
2003-03-24,1608.26
2003-03-25,1614.42
2003-03-26,1607.09
2003-03-27,1600.46
2003-03-28,1598.81
2003-03-31,1608.34
2003-04-01,1618.44
2003-04-02,1617.27
2003-04-03,1620.71
2003-04-04,1617.35
2003-04-07,1623.01
2003-04-08,1624.99
2003-04-09,1626.42
2003-04-10,1635.08
2003-04-11,1653.66
2003-04-14,1656.39
2003-04-16,1692.09
2003-04-17,1705.13
2003-04-22,1727.73
2003-04-23,1751.39
2003-04-24,1763.43
2003-04-25,1766.48
2003-04-28,1787.21
2003-04-29,1808.14
2003-04-30,1846.63
2003-05-02,1886.36
2003-05-05,1917.72
2003-05-06,1980.96
2003-05-07,2005.74
2003-05-08,2101.16
2003-05-09,2187.48
2003-05-12,2240.29
2003-05-13,2270.95
2003-05-14,2243.41
2003-05-15,2179.16
2003-05-16,2119.13
2003-05-20,2039.73
2003-05-21,2068.74
2003-08-01,2000.98
2003-08-04,1998.46
2003-08-05,2003.36
2003-08-06,2009.05
2003-08-11,2019.42
2003-08-12,2029.09
2003-08-13,2036.97
2003-08-14,2048.42
2003-08-15,2048.81
2003-08-18,2045.36
2003-08-19,2043.03
2003-08-20,2049.35
2003-08-21,2041.12
2003-08-22,2047.58
2003-08-25,2056.73
2003-08-26,2066.73
2003-08-27,2124.39
2003-08-28,2124.39
2003-08-29,2107.43
2003-09-01,2070.66
2003-09-02,2098.20
2003-09-03,2102.29
2003-09-04,2115.32
2003-09-05,2139.70
2003-09-08,2144.05
2003-09-09,2161.06
2003-09-10,2181.90
2003-09-11,2157.97
2003-09-12,2169.17
2003-09-13,2169.17
2003-09-16,2185.03
2003-09-17,2182.10
2003-09-19,2218.03
2003-09-22,2247.45
2003-09-23,2268.08
2003-09-24,2289.73
2003-09-25,2293.56
2003-09-26,2328.05
2003-09-29,2363.74
2003-09-30,2379.91
2003-10-01,2396.79
2003-10-02,2387.46
2003-10-03,2398.22
2003-10-06,2405.32
2003-10-07,2413.38
2003-10-08,2415.35
2003-10-13,2392.74
2003-10-14,2392.38
2003-10-15,2404.07
2003-10-16,2416.65
2003-10-17,2445.39
2003-10-21,2451.73
2003-10-22,2451.09
2003-10-24,2470.67
2003-10-27,2469.60
2003-10-28,2476.16
2003-10-29,2471.24
2003-10-30,2454.13
2003-10-31,2457.21
2003-11-03,2450.45
2003-11-04,2445.15
2003-11-05,2447.94
2003-11-06,2446.45
2003-11-07,2455.39
2003-11-10,2451.87
2003-11-11,2464.32
2003-11-12,2462.53
2003-11-13,2452.54
2003-11-14,2458.21
2003-11-17,2459.85
2003-11-18,2462.30
2003-11-19,2457.96
2003-11-20,2481.74
2003-11-21,2502.97
2003-11-27,2731.05
2003-11-28,2731.05
2003-12-01,2743.03
2003-12-02,2778.83
2003-12-03,2788.83
2003-12-04,2777.30
2003-12-05,2733.53
2003-12-08,2718.08
2003-12-09,2707.03
2003-12-10,2673.52
2003-12-11,2635.03
2003-12-15,2601.27
2003-12-16,2619.81
2003-12-17,2649.90
2003-12-19,2674.20
2003-12-22,2677.93
2003-12-23,2683.47
2003-12-24,2705.46
2003-12-29,2735.24
2003-12-30,2742.30
2003-12-31,2737.59
2004-01-02,2753.33
2004-01-06,2745.73
2004-01-07,2743.87
2004-01-08,2762.47
2004-01-09,2788.98
2004-01-12,2802.82
2004-01-13,2797.77
2004-01-14,2803.74
2004-01-15,2818.29
2004-01-16,2834.60
2004-01-19,2873.43
2004-01-20,2877.93
2004-01-21,2857.59
2004-01-22,2860.23
2004-01-23,2893.12
2004-01-26,2957.45
2004-01-27,3040.33
2004-01-28,3159.28
2004-01-29,3183.10
2004-01-30,3157.88
2004-02-02,3136.14
2004-02-03,3107.34
2004-02-04,3090.29
2004-02-05,3100.67
2004-02-06,3138.37
2004-02-09,3145.82
2004-02-10,3149.03
2004-02-11,3166.09
2004-02-12,3144.65
2004-02-13,3175.80
2004-02-16,3177.83
2004-02-17,3153.42
2004-02-19,3131.70
2004-02-20,3125.57
2004-02-23,3161.81
2004-02-24,3157.10
2004-02-25,3157.64
2004-02-26,3152.06
2004-02-27,3175.36
2004-03-01,3173.90
2004-03-02,3178.82
2004-03-03,3102.65
2004-03-04,3129.18
2004-03-05,3155.45
2004-03-08,3183.95
2004-03-09,3153.47
2004-03-10,3134.90
2004-03-11,3089.89
2004-03-12,3074.07
2004-03-15,3006.47
2004-03-16,2987.05
2004-03-17,2982.90
2004-03-18,2944.21
2004-03-19,2939.31
2004-03-22,2937.16
2004-03-23,2923.34
2004-03-24,2887.58
2004-03-25,2865.81
2004-03-29,2820.05
2004-03-30,2793.20
2004-03-31,2770.60
2004-04-01,2721.33
2004-04-02,2673.84
2004-04-05,2664.30
2004-04-06,2600.26
2004-04-07,2576.23
2004-04-08,2581.46
2004-04-13,2595.04
2004-04-14,2668.22
2004-04-15,2693.88
2004-04-16,2727.73
2004-04-19,2734.68
2004-04-20,2742.33
2004-04-21,2758.22
2004-04-22,2755.23
2004-04-23,2747.52
2004-04-26,2735.18
2004-04-27,2725.34
2004-04-28,2720.76
2004-04-29,2704.81
2004-04-30,2707.60
2004-05-04,2682.44
2004-05-05,2665.40
2004-05-06,2650.67
2004-05-07,2626.12
2004-05-10,2629.29
2004-05-11,2674.23
2004-05-12,2679.62
2004-05-13,2666.10
2004-05-14,2644.80
2004-05-17,2637.69
2004-05-18,2638.86
2004-05-19,2621.22
2004-05-20,2593.99
2004-05-21,2567.69
2004-05-24,2585.98
2004-05-25,2586.29
2004-05-26,2607.80
2004-05-27,2667.73
2004-05-28,2680.75
2004-05-31,2689.14
2004-06-02,2689.12
2004-06-03,2681.15
2004-06-04,2662.49
2004-06-07,2647.13
2004-06-08,2653.02
2004-06-09,2649.06
2004-06-10,2648.76
2004-06-11,2639.83
2004-06-14,2648.18
2004-06-15,2688.83
2004-06-16,2693.18
2004-06-17,2686.50
2004-06-18,2686.99
2004-06-21,2693.71
2004-06-22,2682.83
2004-06-23,2676.91
2004-06-24,2667.40
2004-06-25,2669.34
2004-06-28,2647.27
2004-06-29,2639.95
2004-06-30,2639.75
2004-07-01,2633.88
2004-07-02,2634.67
2004-07-03,2634.67
2004-07-05,2632.14
2004-07-06,2631.63
2004-07-07,2638.97
2004-07-08,2648.90
2004-07-09,2657.76
2004-07-12,2676.62
2004-07-13,2680.08
2004-07-14,2689.32
2004-07-15,2686.14
2004-07-16,2674.56
2004-07-19,2670.32
2004-07-21,2657.41
2004-07-22,2640.84
2004-07-23,2614.95
2004-07-26,2635.06
2004-07-27,2636.35
2004-07-29,2671.30
2004-07-30,2708.03
2004-08-02,2697.14
2004-08-03,2720.09
2004-08-04,2733.17
2004-08-05,2749.48
2004-08-06,2757.28
2004-08-09,2754.39
2004-08-10,2746.29
2004-08-11,2735.62
2004-08-12,2730.29
2004-08-13,2715.34
2004-08-16,2707.53
2004-08-17,2703.17
2004-08-18,2724.16
2004-08-19,2716.45
2004-08-20,2700.15
2004-08-23,2682.03
2004-08-24,2678.45
2004-08-25,2688.51
2004-08-26,2698.85
2004-08-27,2712.65
2004-08-30,2711.53
2004-08-31,2708.86
2004-09-01,2717.51
2004-09-02,2710.78
2004-09-03,2710.73
2004-09-06,2713.44
2004-09-07,2699.99
